Country,Year,Energy_Consumption
Other Caribbean,1991.0,0.08699314949626569
Other South America,1991.0,0.3943507719304762
Total S. & Cent. America,1991.0,4.523390788504912
Austria,1991.0,0.34880725760012865
Belgium,1991.0,0.005958992056548595
Bulgaria,1991.0,0.024143226444721222
Croatia,1991.0,0.05893263008329086
Cyprus,1991.0,0.0
Czech Republic,1991.0,0.011592580936849117
Denmark,1991.0,0.012228508421685547
Estonia,1991.0,0.0
Finland,1991.0,0.19793792068958282
France,1991.0,0.6373438648879528
Germany,1991.0,0.1871652789413929
Greece,1991.0,0.033010646990078385
Hungary,1991.0,0.002340967708732933
Iceland,1991.0,0.04694448271766305
Ireland,1991.0,0.007941290736198425
Italy,1991.0,0.48349324613809586
Latvia,1991.0,0.03486290201544762
Lithuania,1991.0,0.0035980644170194864
Luxembourg,1991.0,0.0010548048303462565
Netherlands,1991.0,0.01066282216925174
North Macedonia,1991.0,0.009027096442878246
Norway,1991.0,1.1747959710191935
Poland,1991.0,0.016123185749165714
Portugal,1991.0,0.10561096481978893
Romania,1991.0,0.1552916169166565
Slovakia,1991.0,0.014988387003540993
Slovenia,1991.0,0.038407742977142334
Spain,1991.0,0.29688409995287657
Sweden,1991.0,0.6948091834783554
Switzerland,1991.0,0.34653026843443513
Turkey,1991.0,0.24273916066158563
Ukraine,1991.0,0.12465483695268631
United Kingdom,1991.0,0.056284365244209766
Other Europe,1991.0,0.30345410982761223
Total Europe,1991.0,5.6876204772651135
Azerbaijan,1991.0,0.01872803270816803
Belarus,1991.0,0.0001916128967422992
Kazakhstan,1991.0,0.07664515823125839
Russia,1991.0,1.7900976491509937
Turkmenistan,1991.0,3.19354840030428e-05
USSR,1991.0,0.0
Uzbekistan,1991.0,0.06420096755027771
Other CIS,1991.0,0.3018222600221634
Total CIS,1991.0,2.2517176160436065
Iran,1991.0,0.05968742072582245
Iraq,1991.0,0.022835830226540565
Israel,1991.0,6.38709680060856e-05
Kuwait,1991.0,0.0
Oman,1991.0,0.0
Qatar,1991.0,0.0
Saudi Arabia,1991.0,0.0
United Arab Emirates,1991.0,0.0
Other Middle East,1991.0,0.03461806452014571
Total Middle East,1991.0,0.11720518644051481
Algeria,1991.0,0.0031190323643386364
Egypt,1991.0,0.10555741935968399
Morocco,1991.0,0.013050967827439308
South Africa,1991.0,0.021077418699860573
Eastern Africa,1991.0,0.23927613469277276
Middle Africa,1991.0,0.10628806467502727
Western Africa,1991.0,0.1489799452247098
Other Northern Africa,1991.0,0.001115612918511033
Other Southern Africa,1991.0,0.016244516242295504
Total Africa,1991.0,0.6547091120046389
Australia,1991.0,0.17496050149202347
Bangladesh,1991.0,0.008920645341277122
China,1991.0,1.328114812495187
China Hong Kong SAR,1991.0,0.0
India,1991.0,0.7891729653347284
Indonesia,1991.0,0.08961508329957724
Japan,1991.0,1.1367088109254837
Malaysia,1991.0,0.047363679856061935
New Zealand,1991.0,0.2766905948519707
Pakistan,1991.0,0.1946260929107666
Philippines,1991.0,0.113587636500597
Singapore,1991.0,0.0028155241161584854
South Korea,1991.0,0.03712016544795915
Sri Lanka,1991.0,0.03317670896649361
Taiwan,1991.0,0.04381550080142915
Thailand,1991.0,0.04829983142553829
Vietnam,1991.0,0.0672454833984375
Other Asia Pacific,1991.0,0.22981531791901944
Total Asia Pacific,1991.0,4.622049355082709
Total World,1991.0,25.31411738833856
of which: OECD,1991.0,14.584061624646893
                 Non-OECD,1991.0,10.730055763691666
                 European Union #,1991.0,3.3831901859648497
Canada,1992.0,3.407046541571617
Mexico,1992.0,0.3512198328971863
United States,1992.0,3.514392524957657
Total North America,1992.0,7.27265889942646
Argentina,1992.0,0.20550926844589412
Brazil,1992.0,2.6991333961486816
Chile,1992.0,0.1982320435345173
Colombia,1992.0,0.24108766997233033
Ecuador,1992.0,0.052944570779800415
Peru,1992.0,0.10466939257457852
Trinidad & Tobago,1992.0,0.00034475806751288474
Venezuela,1992.0,0.5032074451446533
Central America,1992.0,0.134066698490642
Other Caribbean,1992.0,0.0766199794888962
Other South America,1992.0,0.3919246559016756
Total S. & Cent. America,1992.0,4.607739878549182
Austria,1992.0,0.3862415188923478
Belgium,1992.0,0.006794153247028589
Bulgaria,1992.0,0.02025774121284485
Croatia,1992.0,0.046365823814994656
Cyprus,1992.0,0.0
Czech Republic,1992.0,0.014996094228990842
Denmark,1992.0,0.016026749537559226
Estonia,1992.0,0.0
Finland,1992.0,0.217729140073061
France,1992.0,0.7588534001224616
Germany,1992.0,0.21945663701626472
Greece,1992.0,0.023547944249003194
Hungary,1992.0,0.0022105645621195436
Iceland,1992.0,0.04816704825498164
Ireland,1992.0,0.008750332577619702
Italy,1992.0,0.4857906401157379
Latvia,1992.0,0.026836451143026352
Lithuania,1992.0,0.003310645231977105
Luxembourg,1992.0,0.0008804213430266827
Netherlands,1992.0,0.011494838283397257
North Macedonia,1992.0,0.009027096442878246
Norway,1992.0,1.2445902950130403
Poland,1992.0,0.01731786341406405
Portugal,1992.0,0.05968524236232042
Romania,1992.0,0.12457137437922938
Slovakia,1992.0,0.020619677379727364
Slovenia,1992.0,0.036438386887311935
Spain,1992.0,0.2091959249228239
Sweden,1992.0,0.8150455877184868
Switzerland,1992.0,0.3537412341684103
Turkey,1992.0,0.28407287993468344
Ukraine,1992.0,0.08391580730676651
United Kingdom,1992.0,0.06803654134273529
Other Europe,1992.0,0.26296480929795507
Total Europe,1992.0,5.886932864476876
Azerbaijan,1992.0,0.01860029064118862
Belarus,1992.0,0.00018096774874720722
Kazakhstan,1992.0,0.07308967411518097
Russia,1992.0,1.837977964663878
Turkmenistan,1992.0,4.4709679059451446e-05
USSR,1992.0,0.0
Uzbekistan,1992.0,0.06686225533485413
Other CIS,1992.0,0.3032912854105234
Total CIS,1992.0,2.300047147593432
Iran,1992.0,0.09797806292772293
Iraq,1992.0,0.055557798594236374
Israel,1992.0,0.00030870968475937843
Kuwait,1992.0,0.0
Oman,1992.0,0.0
Qatar,1992.0,0.0
Saudi Arabia,1992.0,0.0
United Arab Emirates,1992.0,0.0
Other Middle East,1992.0,0.03593806362096075
Total Middle East,1992.0,0.18978263482767943
Algeria,1992.0,0.0021183870267122984
Egypt,1992.0,0.10432258248329163
Morocco,1992.0,0.01026193518191576
South Africa,1992.0,0.00800516176968813
Eastern Africa,1992.0,0.21679332437634002
Middle Africa,1992.0,0.11528322728918283
Western Africa,1992.0,0.15314719133311883
Other Northern Africa,1992.0,0.0006929999799467623
Other Southern Africa,1992.0,0.014773518079891801
Total Africa,1992.0,0.6253983275200881
Australia,1992.0,0.1775282360613346
Bangladesh,1992.0,0.008473548106849194
China,1992.0,1.3937673405744135
China Hong Kong SAR,1992.0,0.0
India,1992.0,0.7481217670720071
Indonesia,1992.0,0.11377113405615091
Japan,1992.0,0.9861119240522385
Malaysia,1992.0,0.04562516137957573
New Zealand,1992.0,0.25695039704442024
Pakistan,1992.0,0.21231509745121002
Philippines,1992.0,0.10549032315611839
Singapore,1992.0,0.0028155241161584854
South Korea,1992.0,0.032994125327604706
Sri Lanka,1992.0,0.030869903042912483
Taiwan,1992.0,0.07279373449273407
Thailand,1992.0,0.0445108847488882
Vietnam,1992.0,0.07694322615861893
Other Asia Pacific,1992.0,0.22023433145386662
Total Asia Pacific,1992.0,4.529316658295102
Total World,1992.0,25.41187641068882
of which: OECD,1992.0,14.548830484056452
                 Non-OECD,1992.0,10.863045926632367
                 European Union #,1992.0,3.532417152715425
Canada,1993.0,3.486025471240282
Mexico,1993.0,0.35098985582590103
United States,1993.0,3.849313609302044
Total North America,1993.0,7.686328936368227
Argentina,1993.0,0.25412062474060804
Brazil,1993.0,2.839467938989401
Chile,1993.0,0.20339203998446465
Colombia,1993.0,0.30100615276023746
Ecuador,1993.0,0.06184984743595123
Peru,1993.0,0.12685488117858768
Trinidad & Tobago,1993.0,0.000321774190524593
Venezuela,1993.0,0.5054109692573547
Central America,1993.0,0.1461807006271556
Other Caribbean,1993.0,0.06698534642237064
Other South America,1993.0,0.43398256642831257
Total S. & Cent. America,1993.0,4.939572842014968
Austria,1993.0,0.4063889943063259
Belgium,1993.0,0.005604556296020746
Bulgaria,1993.0,0.019022902473807335
Croatia,1993.0,0.0486517027602531
Cyprus,1993.0,0.0
Czech Republic,1993.0,0.016576938054640777
Denmark,1993.0,0.019668095977976918
Estonia,1993.0,0.0
Finland,1993.0,0.21197287738323212
France,1993.0,0.7148491072002798
Germany,1993.0,0.22754732934117783
Greece,1993.0,0.024804073036648333
Hungary,1993.0,0.00221528229303658
Iceland,1993.0,0.05008544703014195
Ireland,1993.0,0.008303254086058587
Italy,1993.0,0.4799254387617111
Latvia,1993.0,0.030615484341979027
Lithuania,1993.0,0.004183548502624035
Luxembourg,1993.0,0.0008822951640468091
Netherlands,1993.0,0.012759798439219594
North Macedonia,1993.0,0.005556774325668812
Norway,1993.0,1.272121621761471
Poland,1993.0,0.016541007615160197
Portugal,1993.0,0.10139584820717573
Romania,1993.0,0.1359289170914053
Slovakia,1993.0,0.03690677508711815
Slovenia,1993.0,0.03230806440114975
Spain,1993.0,0.2674815822392702
Sweden,1993.0,0.8201425205916166
Switzerland,1993.0,0.386581689119339
Turkey,1993.0,0.3628536267206073
Ukraine,1993.0,0.11751193553209305
United Kingdom,1993.0,0.06188453175127506
Other Europe,1993.0,0.24074198819243975
Total Europe,1993.0,6.1420140080849706
Azerbaijan,1993.0,0.02582516148686409
Belarus,1993.0,0.0002022580592893064
Kazakhstan,1993.0,0.08121193200349808
Russia,1993.0,1.8559882837580517
Turkmenistan,1993.0,5.32258054590784e-05
USSR,1993.0,0.0
Uzbekistan,1993.0,0.07832709699869156
Other CIS,1993.0,0.32843516394495964
Total CIS,1993.0,2.3700431220568134
Iran,1993.0,0.11212548613548279
Iraq,1993.0,0.06559263169765472
Israel,1993.0,0.0002767741971183568
Kuwait,1993.0,0.0
Oman,1993.0,0.0
Qatar,1993.0,0.0
Saudi Arabia,1993.0,0.0
United Arab Emirates,1993.0,0.0
Other Middle East,1993.0,0.03541645134009741
Total Middle East,1993.0,0.21341134337035328
Algeria,1993.0,0.0037577420007437468
Egypt,1993.0,0.10743629187345505
Morocco,1993.0,0.0047158063389360905
South Africa,1993.0,0.0015541939064860344
Eastern Africa,1993.0,0.22635732950584497
Middle Africa,1993.0,0.10881096906814491
Western Africa,1993.0,0.14676638468336023
Other Northern Africa,1993.0,0.0006812903448008001
Other Southern Africa,1993.0,0.013898528297431767
Total Africa,1993.0,0.6139785360192036
Australia,1993.0,0.1823185682296753
Bangladesh,1993.0,0.006472257897257805
China,1993.0,1.6199316894635558
China Hong Kong SAR,1993.0,0.0
India,1993.0,0.7568642133846879
Indonesia,1993.0,0.1058040689677
Japan,1993.0,1.116419032216072
Malaysia,1993.0,0.051660966128110886
New Zealand,1993.0,0.2840580716729164
Pakistan,1993.0,0.23348546028137207
Philippines,1993.0,0.11143387109041214
Singapore,1993.0,0.0028155241161584854
South Korea,1993.0,0.04503487652618787
Sri Lanka,1993.0,0.04040903225541115
Taiwan,1993.0,0.046411747112870216
Thailand,1993.0,0.038792395644122735
Vietnam,1993.0,0.08478870987892151
Other Asia Pacific,1993.0,0.21570772430732177
Total Asia Pacific,1993.0,4.942408209172754
Total World,1993.0,26.90775699708729
of which: OECD,1993.0,15.44026702094925
                 Non-OECD,1993.0,11.46748997613804
                 European Union #,1993.0,3.6446763936519346
Canada,1994.0,3.5566087663173676
Mexico,1994.0,0.28021296113729477
United States,1994.0,3.6486498191952705
Total North America,1994.0,7.485471546649933
Argentina,1994.0,0.2916088291676715
Brazil,1994.0,2.946235805749893
Chile,1994.0,0.2013376858085394
Colombia,1994.0,0.3463691705837846
Ecuador,1994.0,0.06988843530416489
Peru,1994.0,0.13706141826696694
Trinidad & Tobago,1994.0,0.0003677419445011765
Venezuela,1994.0,0.5459264516830444
Central America,1994.0,0.14153076187358238
Other Caribbean,1994.0,0.05951033872406697
Other South America,1994.0,0.48700220308819553
Total S. & Cent. America,1994.0,5.226838842194411
Austria,1994.0,0.3940343763679266
Belgium,1994.0,0.006594556383788586
Bulgaria,1994.0,0.013796129263937473
Croatia,1994.0,0.05792433790338691
Cyprus,1994.0,0.0
Czech Republic,1994.0,0.019523868890246376
Denmark,1994.0,0.01904005283722654
Estonia,1994.0,0.0
Finland,1994.0,0.1998523846268654
France,1994.0,0.8675698288716376
Germany,1994.0,0.24763712903950363
Greece,1994.0,0.028072136541595683
Hungary,1994.0,0.0022310081403702497
Iceland,1994.0,0.05064138467423618
Ireland,1994.0,0.009995843312935904
Italy,1994.0,0.5121743828058243
Latvia,1994.0,0.03518225625157356
Lithuania,1994.0,0.004811612889170647
Luxembourg,1994.0,0.0010887822427321225
Netherlands,1994.0,0.014389098156243563
North Macedonia,1994.0,0.00739838695153594
Norway,1994.0,1.1916563564445823
Poland,1994.0,0.01903415279230103
Portugal,1994.0,0.12470766250044107
Romania,1994.0,0.1388767808675766
Slovakia,1994.0,0.046359676867723465
Slovenia,1994.0,0.03618290275335312
Spain,1994.0,0.30929334182292223
Sweden,1994.0,0.6555216610431671
Switzerland,1994.0,0.4223074587062001
Turkey,1994.0,0.32698478270322084
Ukraine,1994.0,0.1289980709552765
United Kingdom,1994.0,0.0755858588963747
Other Europe,1994.0,0.27135116475619725
Total Europe,1994.0,6.238817427260074
Azerbaijan,1994.0,0.019480645656585693
Belarus,1994.0,0.0002022580592893064
Kazakhstan,1994.0,0.09771193563938141
Russia,1994.0,1.8734220782062039
Turkmenistan,1994.0,4.2580646550050005e-05
USSR,1994.0,0.0
Uzbekistan,1994.0,0.07617677748203278
Other CIS,1994.0,0.3429445130750537
Total CIS,1994.0,2.409980788765097
Iran,1994.0,0.07340903580188751
Iraq,1994.0,0.06650842726230621
Israel,1994.0,0.0002448387094773352
Kuwait,1994.0,0.0
Oman,1994.0,0.0
Qatar,1994.0,0.0
Saudi Arabia,1994.0,0.0
United Arab Emirates,1994.0,0.0
Other Middle East,1994.0,0.036023226871293446
Total Middle East,1994.0,0.1761855286449645
Algeria,1994.0,0.001767096808180213
Egypt,1994.0,0.11420129239559174
Morocco,1994.0,0.008941935375332832
South Africa,1994.0,0.011432901956140995
Eastern Africa,1994.0,0.22657262357824948
Middle Africa,1994.0,0.10370213871647138
Western Africa,1994.0,0.14472219818708254
Other Northern Africa,1994.0,0.0004258064436726272
Other Southern Africa,1994.0,0.010807620827108622
Total Africa,1994.0,0.6225736142878304
Australia,1994.0,0.18016726803034544
Bangladesh,1994.0,0.009016451425850391
China,1994.0,1.7915934203192592
China Hong Kong SAR,1994.0,0.0
India,1994.0,0.8602772890590131
Indonesia,1994.0,0.10136645473539829
Japan,1994.0,0.837463989853859
Malaysia,1994.0,0.0690125823020935
New Zealand,1994.0,0.3075603023171425
Pakistan,1994.0,0.22915729880332947
Philippines,1994.0,0.12696107476949692
Singapore,1994.0,0.0028155241161584854
South Korea,1994.0,0.02500646232147119
Sri Lanka,1994.0,0.04352913051843643
Taiwan,1994.0,0.056833694223314524
Thailand,1994.0,0.04745927348267287
Vietnam,1994.0,0.09839322417974472
Other Asia Pacific,1994.0,0.2263975261930682
Total Asia Pacific,1994.0,5.013010966650654
Total World,1994.0,27.172878714452963
of which: OECD,1994.0,15.051043699171714
                 Non-OECD,1994.0,12.121835015281249
                 European Union #,1994.0,3.7638939631724497
Canada,1995.0,3.63881653547287
Mexico,1995.0,0.360395111143589
United States,1995.0,4.172935321927071
Total North America,1995.0,8.17214696854353
Argentina,1995.0,0.28350368910469115
Brazil,1995.0,3.0803584530949593
Chile,1995.0,0.21761056780815125
Colombia,1995.0,0.34601398603990674
Ecuador,1995.0,0.054934900254011154
Peru,1995.0,0.13935468974523246
Trinidad & Tobago,1995.0,0.00037923388299532235
Venezuela,1995.0,0.5476935505867004
Central America,1995.0,0.14057937684992794
Other Caribbean,1995.0,0.06158307505756966
Other South America,1995.0,0.5425554796456709
Total S. & Cent. America,1995.0,5.414567002069816
Austria,1995.0,0.4159509167075157
Belgium,1995.0,0.0073827821761369705
Bulgaria,1995.0,0.023142579942941666
Croatia,1995.0,0.06059774974710308
Cyprus,1995.0,0.0
Czech Republic,1995.0,0.026628839957993478
Denmark,1995.0,0.020288545347284526
Estonia,1995.0,6.895161641295999e-05
Finland,1995.0,0.21365342289209366
France,1995.0,0.8114566948497668
Germany,1995.0,0.27032916771713644
Greece,1995.0,0.03794020100031048
Hungary,1995.0,0.002378709672484547
Iceland,1995.0,0.05273315357044339
Ireland,1995.0,0.0077603532845387235
Italy,1995.0,0.44002997130155563
Latvia,1995.0,0.031264837831258774
Lithuania,1995.0,0.003970645368099213
Luxembourg,1995.0,0.0011607864871621132
Netherlands,1995.0,0.016009233542717993
North Macedonia,1995.0,0.008526774123311043
Norway,1995.0,1.2971340380609035
Poland,1995.0,0.020868023915681988
Portugal,1995.0,0.10076596960425377
Romania,1995.0,0.17769967019557953
Slovakia,1995.0,0.051948387175798416
Slovenia,1995.0,0.034618064761161804
Spain,1995.0,0.2606831891462207
Sweden,1995.0,0.7530733179301023
Switzerland,1995.0,0.38106723548844457
Turkey,1995.0,0.3817717570345849
Ukraine,1995.0,0.10595128685235977
United Kingdom,1995.0,0.07255935482680798
Other Europe,1995.0,0.2725503544525054
Total Europe,1995.0,6.361964966580672
Azerbaijan,1995.0,0.01656387187540531
Belarus,1995.0,0.0002129032218363136
Kazakhstan,1995.0,0.08868484199047089
Russia,1995.0,1.8769047667155974
Turkmenistan,1995.0,4.2580646550050005e-05
USSR,1995.0,0.0
Uzbekistan,1995.0,0.06587225943803787
Other CIS,1995.0,0.297649352112785
Total CIS,1995.0,2.3459305760006828
Iran,1995.0,0.08859967440366745
Iraq,1995.0,0.07579042762517929
Israel,1995.0,0.0002661290345713496
Kuwait,1995.0,0.0
Oman,1995.0,0.0
Qatar,1995.0,0.0
Saudi Arabia,1995.0,0.0
United Arab Emirates,1995.0,0.0
Other Middle East,1995.0,0.0339154833336579
Total Middle East,1995.0,0.198571714397076
Algeria,1995.0,0.002054516226053238
Egypt,1995.0,0.11914064735174179
Morocco,1995.0,0.006504193414002657
South Africa,1995.0,0.0056312899105250835
Eastern Africa,1995.0,0.2298606225376716
Middle Africa,1995.0,0.11540117060940247
Western Africa,1995.0,0.15219756792794215
Other Northern Africa,1995.0,0.00041516128112562
Other Southern Africa,1995.0,0.016234294627793133
Total Africa,1995.0,0.6474394638862577
Australia,1995.0,0.1761807706207037
Bangladesh,1995.0,0.00395999988541007
China,1995.0,2.069884840399027
China Hong Kong SAR,1995.0,0.0
India,1995.0,0.819964780472219
Indonesia,1995.0,0.1108861155807972
Japan,1995.0,0.9995037764310837
Malaysia,1995.0,0.06619161367416382
New Zealand,1995.0,0.3251403234899044
Pakistan,1995.0,0.24214178323745728
Philippines,1995.0,0.12900999933481216
Singapore,1995.0,0.0028155241161584854
South Korea,1995.0,0.03227410023100674
Sri Lanka,1995.0,0.0480533242225647
Taiwan,1995.0,0.05592774460092187
Thailand,1995.0,0.07182278297841549
Vietnam,1995.0,0.11264709383249283
Other Asia Pacific,1995.0,0.23119604386465653
Total Asia Pacific,1995.0,5.497600616971795
Total World,1995.0,28.63822130844983
of which: OECD,1995.0,16.025442086160183
                 Non-OECD,1995.0,12.612779222289646
                 European Union #,1995.0,3.7896710121713113
Canada,1996.0,3.8619298711419106
Mexico,1996.0,0.39746471494436264
United States,1996.0,4.545873939990997
Total North America,1996.0,8.80526852607727
Argentina,1996.0,0.2418800424784422
Brazil,1996.0,3.230029746890068
Chile,1996.0,0.19959377124905586
Colombia,1996.0,0.38134244875982404
Ecuador,1996.0,0.067526675760746
Peru,1996.0,0.14341052807867527
Trinidad & Tobago,1996.0,0.00019536289619281888
Venezuela,1996.0,0.5732100009918213
Central America,1996.0,0.15946627683297265
Other Caribbean,1996.0,0.06669201267504832
Other South America,1996.0,0.5721849924739217
Total S. & Cent. America,1996.0,5.635531859086768
Austria,1996.0,0.38256568647921085
Belgium,1996.0,0.006237822584807873
Bulgaria,1996.0,0.030743226408958435
Croatia,1996.0,0.08380313808447681
Cyprus,1996.0,0.0
Czech Republic,1996.0,0.025234269094653428
Denmark,1996.0,0.0228311102691805
Estonia,1996.0,5.745967791881412e-05
Finland,1996.0,0.19405516982078552
France,1996.0,0.7403795497957617
Germany,1996.0,0.2486754604615271
Greece,1996.0,0.046689676004461944
Hungary,1996.0,0.002778145077172667
Iceland,1996.0,0.05420073703862727
Ireland,1996.0,0.008145203784806654
Italy,1996.0,0.49073825404047966
Latvia,1996.0,0.019810645054349152
Lithuania,1996.0,0.003470322582870722
Luxembourg,1996.0,0.0008162371086655185
Netherlands,1996.0,0.020648226491175592
North Macedonia,1996.0,0.00904838740825653
Norway,1996.0,1.1092056380584836
Poland,1996.0,0.02208423474803567
Portugal,1996.0,0.16888871882110834
Romania,1996.0,0.16771452128887177
Slovakia,1996.0,0.04499709606170654
Slovenia,1996.0,0.039046451449394226
Spain,1996.0,0.44014707021415234
Sweden,1996.0,0.5766641218215227
Switzerland,1996.0,0.3131680856458843
Turkey,1996.0,0.4337357049807906
Ukraine,1996.0,0.09188903123140335
United Kingdom,1996.0,0.06208372674882412
Other Europe,1996.0,0.34005675384969436
Total Europe,1996.0,6.200609882188019
Azerbaijan,1996.0,0.01636161282658577
Belarus,1996.0,0.00017032258620020002
Kazakhstan,1996.0,0.07803967595100403
Russia,1996.0,1.6432634546072222
Turkmenistan,1996.0,5.32258054590784e-05
USSR,1996.0,0.0
Uzbekistan,1996.0,0.06945967674255371
Other CIS,1996.0,0.3096996776293963
Total CIS,1996.0,2.1170476461484213
Iran,1996.0,0.09382645040750504
Iraq,1996.0,0.06908044219017029
Israel,1996.0,0.0002554838720243424
Kuwait,1996.0,0.0
Oman,1996.0,0.0
Qatar,1996.0,0.0
Saudi Arabia,1996.0,0.0
United Arab Emirates,1996.0,0.0
Other Middle East,1996.0,0.035895483159947617
Total Middle East,1996.0,0.19905785962964728
Algeria,1996.0,0.0014370967401191592
Egypt,1996.0,0.12224902957677841
Morocco,1996.0,0.02083258144557476
South Africa,1996.0,0.014730482653249055
Eastern Africa,1996.0,0.23039866051112767
Middle Africa,1996.0,0.11576140933175338
Western Africa,1996.0,0.1578888645817642
Other Northern Africa,1996.0,0.0007132258033379912
Other Southern Africa,1996.0,0.013303064275532961
Total Africa,1996.0,0.6773144149192376
Australia,1996.0,0.18121141009032726
Bangladesh,1996.0,0.007866773754358292
China,1996.0,2.019544841721654
China Hong Kong SAR,1996.0,0.0
India,1996.0,0.7532333247363567
Indonesia,1996.0,0.11787258088588715
Japan,1996.0,0.9926784336566925
Malaysia,1996.0,0.05518451705574989
New Zealand,1996.0,0.30998821556568146
Pakistan,1996.0,0.2639707624912262
Philippines,1996.0,0.14158064872026443
Singapore,1996.0,0.0028155241161584854
South Korea,1996.0,0.030470856931060553
Sri Lanka,1996.0,0.034616999328136444
Taiwan,1996.0,0.055890390649437904
Thailand,1996.0,0.07918356591835618
Vietnam,1996.0,0.12782709300518036
Other Asia Pacific,1996.0,0.2204165393677613
Total Asia Pacific,1996.0,5.394352477994289
Total World,1996.0,29.029182666043653
of which: OECD,1996.0,16.42566389082549
                 Non-OECD,1996.0,12.603518775218163
                 European Union #,1996.0,3.7872218172260546
Canada,1997.0,3.8063533529639244
Mexico,1997.0,0.3414508327841759
United States,1997.0,4.668197497725487
Total North America,1997.0,8.816001683473587
Argentina,1997.0,0.29947219463065267
Brazil,1997.0,3.3658831119537354
Chile,1997.0,0.2216833122074604
Colombia,1997.0,0.3406151351518929
Ecuador,1997.0,0.06955736875534058
Peru,1997.0,0.14244662353303283
Trinidad & Tobago,1997.0,0.00020685483468696475
Venezuela,1997.0,0.6096270680427551
Central America,1997.0,0.15638494430459104
Other Caribbean,1997.0,0.06491013126560574
Other South America,1997.0,0.6457019437875715
Total S. & Cent. America,1997.0,5.916488688467325
Austria,1997.0,0.40424787998199463
Belgium,1997.0,0.00649221776984632
Bulgaria,1997.0,0.02899741940200329
Croatia,1997.0,0.06232187838486425
Cyprus,1997.0,0.0
Czech Republic,1997.0,0.02511172415688634
Denmark,1997.0,0.03200996571104042
Estonia,1997.0,9.193548612529412e-05
Finland,1997.0,0.22119475156068802
France,1997.0,0.721938292728737
Germany,1997.0,0.26315965480171144
Greece,1997.0,0.041707740689162165
Hungary,1997.0,0.0029084274428896606
Iceland,1997.0,0.059179683681577444
Ireland,1997.0,0.008680787519551814
Italy,1997.0,0.4906691834330559
Latvia,1997.0,0.031456452152269776
Lithuania,1997.0,0.00314032263122499
Luxembourg,1997.0,0.001109915945562534
Netherlands,1997.0,0.022869797656312585
North Macedonia,1997.0,0.009580644778907299
Norway,1997.0,1.1714591982308775
Poland,1997.0,0.02283858903683722
Portugal,1997.0,0.15234660916030407
Romania,1997.0,0.18651253459393047
Slovakia,1997.0,0.04326193407177925
Slovenia,1997.0,0.03290419280529022
Spain,1997.0,0.39506721124053
Sweden,1997.0,0.7691509984433651
Switzerland,1997.0,0.370087506249547
Turkey,1997.0,0.42807324323803186
Ukraine,1997.0,0.1049187108874321
United Kingdom,1997.0,0.07814362645149231
Other Europe,1997.0,0.30841466342917556
Total Europe,1997.0,6.500047693753004
Azerbaijan,1997.0,0.01822451688349247
Belarus,1997.0,0.0002235483843833208
Kazakhstan,1997.0,0.06918290257453918
Russia,1997.0,1.6765283644199371
Turkmenistan,1997.0,5.32258054590784e-05
USSR,1997.0,0.0
Uzbekistan,1997.0,0.061497095972299576
Other CIS,1997.0,0.2810961250215769
Total CIS,1997.0,2.1068057790616876
Iran,1997.0,0.06324290484189987
Iraq,1997.0,0.07034381479024887
Israel,1997.0,0.0002661290345713496
Kuwait,1997.0,0.0
Oman,1997.0,0.0
Qatar,1997.0,0.0
Saudi Arabia,1997.0,0.0
United Arab Emirates,1997.0,0.0
Other Middle East,1997.0,0.03572516060012276
Total Middle East,1997.0,0.16957800926684286
Algeria,1997.0,0.0007983871037140489
Egypt,1997.0,0.1253041923046112
Morocco,1997.0,0.022173870354890823
South Africa,1997.0,0.023947499925270677
Eastern Africa,1997.0,0.24208723495394224
Middle Africa,1997.0,0.10800109180127038
Western Africa,1997.0,0.16150691734765132
Other Northern Africa,1997.0,0.000468387093860656
Other Southern Africa,1997.0,0.0108697977848351
Total Africa,1997.0,0.6951573786700465
Australia,1997.0,0.18168051354587078
Bangladesh,1997.0,0.007653871085494757
China,1997.0,2.1196051128208637
China Hong Kong SAR,1997.0,0.0
India,1997.0,0.7692706808447838
Indonesia,1997.0,0.09031421132385731
Japan,1997.0,1.1053065061569214
Malaysia,1997.0,0.04442225769162178
New Zealand,1997.0,0.27987760677933693
Pakistan,1997.0,0.19636677205562592
Philippines,1997.0,0.13853182643651962
Singapore,1997.0,0.0028155241161584854
South Korea,1997.0,0.030894349911250174
Sri Lanka,1997.0,0.036696746945381165
Taiwan,1997.0,0.06187903881072998
Thailand,1997.0,0.0785304494202137
Vietnam,1997.0,0.12409064173698425
Other Asia Pacific,1997.0,0.19808095755975685
Total Asia Pacific,1997.0,5.466017067241371
Total World,1997.0,29.670096299933864
of which: OECD,1997.0,16.833147962626754
                 Non-OECD,1997.0,12.83694833730711
                 European Union #,1997.0,3.9701904168059627
Canada,1998.0,3.630658505950123
Mexico,1998.0,0.32535115629434586
United States,1998.0,4.3128174021840096
Total North America,1998.0,8.268827064428478
Argentina,1998.0,0.28456019214354455
Brazil,1998.0,3.4984138011932373
Chile,1998.0,0.1829967899248004
Colombia,1998.0,0.3337897080928087
Ecuador,1998.0,0.0692584365606308
Peru,1998.0,0.14844488713424653
Trinidad & Tobago,1998.0,0.00020685483468696475
Venezuela,1998.0,0.6165996789932251
Central America,1998.0,0.15448890341212973
Other Caribbean,1998.0,0.0697344367581536
